FechaInicio,FechaFin,ClaveEntidad,Estado,Nivel
29/03/2021,11/04/2021,29,Tlaxcala,1
29/03/2021,11/04/2021,31,Yucatán,2
29/03/2021,11/04/2021,32,Zacatecas,1
12/04/2021,25/04/2021,1,Aguascalientes,1
12/04/2021,25/04/2021,2,Baja California,1
12/04/2021,25/04/2021,3,Baja California Sur,2
12/04/2021,25/04/2021,4,Campeche,0
12/04/2021,25/04/2021,5,Chiapas,0
12/04/2021,25/04/2021,6,Chihuahua,2
12/04/2021,25/04/2021,7,CDMX,2
12/04/2021,25/04/2021,8,Coahuila,0
12/04/2021,25/04/2021,9,Colima,1
12/04/2021,25/04/2021,10,Durango,1
12/04/2021,25/04/2021,11,Guanajuato,1
12/04/2021,25/04/2021,12,Guerrero,1
12/04/2021,25/04/2021,13,Hidalgo,1
12/04/2021,25/04/2021,14,Jalisco,1
12/04/2021,25/04/2021,15,EdoMex,2
12/04/2021,25/04/2021,16,Michoacán,1
12/04/2021,25/04/2021,17,Morelos,1
12/04/2021,25/04/2021,18,Nayarit,0
12/04/2021,25/04/2021,19,Nuevo León,0
12/04/2021,25/04/2021,20,Veracruz,0
12/04/2021,25/04/2021,20,Oaxaca,0
12/04/2021,25/04/2021,21,Puebla,1
12/04/2021,25/04/2021,22,Querétaro,1
12/04/2021,25/04/2021,23,Quintana Roo,1
12/04/2021,25/04/2021,24,San Luis Potosí,1
12/04/2021,25/04/2021,25,Sinaloa,1
12/04/2021,25/04/2021,26,Sonora,1
12/04/2021,25/04/2021,27,Tabasco,1
12/04/2021,25/04/2021,28,Tamaulipas,0
12/04/2021,25/04/2021,29,Tlaxcala,1
12/04/2021,25/04/2021,31,Yucatán,2
12/04/2021,25/04/2021,32,Zacatecas,1
04/01/2021,17/01/2021,1,Aguascalientes,2
04/01/2021,17/01/2021,2,Baja California,3
04/01/2021,17/01/2021,3,Baja California Sur,2
04/01/2021,17/01/2021,4,Campeche,0
04/01/2021,17/01/2021,5,Chiapas,0
04/01/2021,17/01/2021,6,Chihuahua,2
04/01/2021,17/01/2021,7,CDMX,0
04/01/2021,17/01/2021,8,Coahuila,2
04/01/2021,17/01/2021,9,Colima,2
04/01/2021,17/01/2021,10,Durango,2
04/01/2021,17/01/2021,11,Guanajuato,3
04/01/2021,17/01/2021,12,Guerrero,2
04/01/2021,17/01/2021,13,Hidalgo,2
04/01/2021,17/01/2021,14,Jalisco,2
04/01/2021,17/01/2021,15,EdoMex,3
04/01/2021,17/01/2021,16,Michoacán,2
04/01/2021,17/01/2021,17,Morelos,3
04/01/2021,17/01/2021,18,Nayarit,2
04/01/2021,17/01/2021,19,Nuevo León,2
04/01/2021,17/01/2021,20,Veracruz,1
04/01/2021,17/01/2021,20,Oaxaca,2
04/01/2021,17/01/2021,21,Puebla,2
04/01/2021,17/01/2021,22,Querétaro,2
04/01/2021,17/01/2021,23,Quintana Roo,2
04/01/2021,17/01/2021,24,San Luis Potosí,2
04/01/2021,17/01/2021,25,Sinaloa,1
04/01/2021,17/01/2021,26,Sonora,2
04/01/2021,17/01/2021,27,Tabasco,2
04/01/2021,17/01/2021,28,Tamaulipas,1
04/01/2021,17/01/2021,29,Tlaxcala,2
04/01/2021,17/01/2021,31,Yucatán,2
04/01/2021,17/01/2021,32,Zacatecas,2
21/12/2020,03/01/2021,1,Aguascalientes,2
21/12/2020,03/01/2021,2,Baja California,3
21/12/2020,03/01/2021,3,Baja California Sur,2
21/12/2020,03/01/2021,4,Campeche,0
21/12/2020,03/01/2021,5,Chiapas,0
21/12/2020,03/01/2021,6,Chihuahua,2
21/12/2020,03/01/2021,7,CDMX,3
21/12/2020,03/01/2021,8,Coahuila,2
21/12/2020,03/01/2021,9,Colima,2
21/12/2020,03/01/2021,10,Durango,2
21/12/2020,03/01/2021,11,Guanajuato,3
21/12/2020,03/01/2021,12,Guerrero,2
21/12/2020,03/01/2021,13,Hidalgo,2
21/12/2020,03/01/2021,14,Jalisco,2
21/12/2020,03/01/2021,15,EdoMex,3
21/12/2020,03/01/2021,16,Michoacán,2
21/12/2020,03/01/2021,17,Morelos,3
21/12/2020,03/01/2021,18,Nayarit,2
21/12/2020,03/01/2021,19,Nuevo León,2
21/12/2020,03/01/2021,20,Veracruz,1
21/12/2020,03/01/2021,20,Oaxaca,2
21/12/2020,03/01/2021,21,Puebla,2
21/12/2020,03/01/2021,22,Querétaro,2
21/12/2020,03/01/2021,23,Quintana Roo,2
21/12/2020,03/01/2021,24,San Luis Potosí,2
21/12/2020,03/01/2021,25,Sinaloa,1
21/12/2020,03/01/2021,26,Sonora,2
21/12/2020,03/01/2021,27,Tabasco,2
21/12/2020,03/01/2021,28,Tamaulipas,1
21/12/2020,03/01/2021,29,Tlaxcala,2
21/12/2020,03/01/2021,31,Yucatán,2
21/12/2020,03/01/2021,32,Zacatecas,2
18/01/2021,31/01/2021,1,Aguascalientes,2
18/01/2021,31/01/2021,2,Baja California,2
18/01/2021,31/01/2021,3,Baja California Sur,2
18/01/2021,31/01/2021,4,Campeche,0
18/01/2021,31/01/2021,5,Chiapas,1
18/01/2021,31/01/2021,6,Chihuahua,1
18/01/2021,31/01/2021,7,CDMX,3
18/01/2021,31/01/2021,8,Coahuila,3
18/01/2021,31/01/2021,9,Colima,2
18/01/2021,31/01/2021,10,Durango,2
18/01/2021,31/01/2021,11,Guanajuato,3
18/01/2021,31/01/2021,12,Guerrero,2
18/01/2021,31/01/2021,13,Hidalgo,3
18/01/2021,31/01/2021,14,Jalisco,3
18/01/2021,31/01/2021,15,EdoMex,3
18/01/2021,31/01/2021,16,Michoacán,2
18/01/2021,31/01/2021,17,Morelos,3
18/01/2021,31/01/2021,18,Nayarit,2
18/01/2021,31/01/2021,19,Nuevo León,3
18/01/2021,31/01/2021,20,Veracruz,2
18/01/2021,31/01/2021,20,Oaxaca,2
18/01/2021,31/01/2021,21,Puebla,2
18/01/2021,31/01/2021,22,Querétaro,3
18/01/2021,31/01/2021,23,Quintana Roo,2
18/01/2021,31/01/2021,24,San Luis Potosí,2
18/01/2021,31/01/2021,25,Sinaloa,2
18/01/2021,31/01/2021,26,Sonora,2
18/01/2021,31/01/2021,27,Tabasco,2
18/01/2021,31/01/2021,28,Tamaulipas,2
18/01/2021,31/01/2021,29,Tlaxcala,3
18/01/2021,31/01/2021,31,Yucatán,2
18/01/2021,31/01/2021,32,Zacatecas,2
01/02/2021,14/02/2021,1,Aguascalientes,2
01/02/2021,14/02/2021,2,Baja California,2
01/02/2021,14/02/2021,3,Baja California Sur,2
01/02/2021,14/02/2021,4,Campeche,1
01/02/2021,14/02/2021,5,Chiapas,1
01/02/2021,14/02/2021,6,Chihuahua,2
01/02/2021,14/02/2021,7,CDMX,3
01/02/2021,14/02/2021,8,Coahuila,2
01/02/2021,14/02/2021,9,Colima,3
01/02/2021,14/02/2021,10,Durango,2
01/02/2021,14/02/2021,11,Guanajuato,3
01/02/2021,14/02/2021,12,Guerrero,3
01/02/2021,14/02/2021,13,Hidalgo,3
01/02/2021,14/02/2021,14,Jalisco,3
01/02/2021,14/02/2021,15,EdoMex,3
01/02/2021,14/02/2021,16,Michoacán,2
01/02/2021,14/02/2021,17,Morelos,3
01/02/2021,14/02/2021,18,Nayarit,3
01/02/2021,14/02/2021,19,Nuevo León,3
01/02/2021,14/02/2021,20,Veracruz,2
01/02/2021,14/02/2021,20,Oaxaca,2
01/02/2021,14/02/2021,21,Puebla,3
01/02/2021,14/02/2021,22,Querétaro,3
01/02/2021,14/02/2021,23,Quintana Roo,2
01/02/2021,14/02/2021,24,San Luis Potosí,3
01/02/2021,14/02/2021,25,Sinaloa,2
01/02/2021,14/02/2021,26,Sonora,2
01/02/2021,14/02/2021,27,Tabasco,2
01/02/2021,14/02/2021,28,Tamaulipas,2
01/02/2021,14/02/2021,29,Tlaxcala,2
01/02/2021,14/02/2021,31,Yucatán,2
01/02/2021,14/02/2021,32,Zacatecas,2
15/02/2021,28/02/2021,1,Aguascalientes,2
15/02/2021,28/02/2021,2,Baja California,1
15/02/2021,28/02/2021,3,Baja California Sur,2
15/02/2021,28/02/2021,4,Campeche,1
15/02/2021,28/02/2021,5,Chiapas,0
15/02/2021,28/02/2021,6,Chihuahua,1
15/02/2021,28/02/2021,7,CDMX,2
15/02/2021,28/02/2021,8,Coahuila,2
15/02/2021,28/02/2021,9,Colima,2
15/02/2021,28/02/2021,10,Durango,1
15/02/2021,28/02/2021,11,Guanajuato,3
15/02/2021,28/02/2021,12,Guerrero,3
15/02/2021,28/02/2021,13,Hidalgo,2
15/02/2021,28/02/2021,14,Jalisco,2
15/02/2021,28/02/2021,15,EdoMex,2
15/02/2021,28/02/2021,16,Michoacán,2
15/02/2021,28/02/2021,17,Morelos,2
15/02/2021,28/02/2021,18,Nayarit,2
15/02/2021,28/02/2021,19,Nuevo León,2
15/02/2021,28/02/2021,20,Veracruz,2
15/02/2021,28/02/2021,20,Oaxaca,2
15/02/2021,28/02/2021,21,Puebla,2
15/02/2021,28/02/2021,22,Querétaro,2
15/02/2021,28/02/2021,23,Quintana Roo,2
15/02/2021,28/02/2021,24,San Luis Potosí,2
15/02/2021,28/02/2021,25,Sinaloa,1
15/02/2021,28/02/2021,26,Sonora,1
15/02/2021,28/02/2021,27,Tabasco,1
15/02/2021,28/02/2021,28,Tamaulipas,1
15/02/2021,28/02/2021,29,Tlaxcala,2
15/02/2021,28/02/2021,31,Yucatán,2
15/02/2021,28/02/2021,32,Zacatecas,2
01/03/2021,14/03/2021,1,Aguascalientes,1
01/03/2021,14/03/2021,2,Baja California,1
01/03/2021,14/03/2021,3,Baja California Sur,1
01/03/2021,14/03/2021,4,Campeche,0
01/03/2021,14/03/2021,5,Chiapas,0
01/03/2021,14/03/2021,6,Chihuahua,1
01/03/2021,14/03/2021,7,CDMX,2
01/03/2021,14/03/2021,8,Coahuila,1
01/03/2021,14/03/2021,9,Colima,1
01/03/2021,14/03/2021,10,Durango,1
01/03/2021,14/03/2021,11,Guanajuato,1
01/03/2021,14/03/2021,12,Guerrero,1
01/03/2021,14/03/2021,13,Hidalgo,1
01/03/2021,14/03/2021,14,Jalisco,1
01/03/2021,14/03/2021,15,EdoMex,2
01/03/2021,14/03/2021,16,Michoacán,1
01/03/2021,14/03/2021,17,Morelos,2
01/03/2021,14/03/2021,18,Nayarit,1
01/03/2021,14/03/2021,19,Nuevo León,2
01/03/2021,14/03/2021,20,Veracruz,1
01/03/2021,14/03/2021,20,Oaxaca,2
01/03/2021,14/03/2021,21,Puebla,2
01/03/2021,14/03/2021,22,Querétaro,2
01/03/2021,14/03/2021,23,Quintana Roo,1
01/03/2021,14/03/2021,24,San Luis Potosí,2
01/03/2021,14/03/2021,25,Sinaloa,1
01/03/2021,14/03/2021,26,Sonora,1
01/03/2021,14/03/2021,27,Tabasco,2
01/03/2021,14/03/2021,28,Tamaulipas,1
01/03/2021,14/03/2021,29,Tlaxcala,1
01/03/2021,14/03/2021,31,Yucatán,2
01/03/2021,14/03/2021,32,Zacatecas,1
15/03/2021,28/03/2021,1,Aguascalientes,1
15/03/2021,28/03/2021,2,Baja California,1
15/03/2021,28/03/2021,3,Baja California Sur,1
15/03/2021,28/03/2021,4,Campeche,0
15/03/2021,28/03/2021,5,Chiapas,0
15/03/2021,28/03/2021,6,Chihuahua,1
15/03/2021,28/03/2021,7,CDMX,2
15/03/2021,28/03/2021,8,Coahuila,1
15/03/2021,28/03/2021,9,Colima,1
15/03/2021,28/03/2021,10,Durango,1
15/03/2021,28/03/2021,11,Guanajuato,1
15/03/2021,28/03/2021,12,Guerrero,1
15/03/2021,28/03/2021,13,Hidalgo,1
15/03/2021,28/03/2021,14,Jalisco,1
15/03/2021,28/03/2021,15,EdoMex,2
15/03/2021,28/03/2021,16,Michoacán,1
15/03/2021,28/03/2021,17,Morelos,2
15/03/2021,28/03/2021,18,Nayarit,1
15/03/2021,28/03/2021,19,Nuevo León,1
15/03/2021,28/03/2021,20,Veracruz,1
15/03/2021,28/03/2021,20,Oaxaca,2
15/03/2021,28/03/2021,21,Puebla,2
15/03/2021,28/03/2021,22,Querétaro,2
15/03/2021,28/03/2021,23,Quintana Roo,1
15/03/2021,28/03/2021,24,San Luis Potosí,1
15/03/2021,28/03/2021,25,Sinaloa,1
15/03/2021,28/03/2021,26,Sonora,0
15/03/2021,28/03/2021,27,Tabasco,2
15/03/2021,28/03/2021,28,Tamaulipas,1
15/03/2021,28/03/2021,29,Tlaxcala,1
15/03/2021,28/03/2021,31,Yucatán,2
15/03/2021,28/03/2021,32,Zacatecas,1
01/11/2021,14/11/2021,1,Aguascalientes,1
01/11/2021,14/11/2021,2,Baja California,2
01/11/2021,14/11/2021,3,Baja California Sur,0
01/11/2021,14/11/2021,4,Campeche,0
01/11/2021,14/11/2021,5,Chiapas,0
01/11/2021,14/11/2021,6,Chihuahua,0
01/11/2021,14/11/2021,7,CDMX,3
01/11/2021,14/11/2021,8,Coahuila,0
01/11/2021,14/11/2021,9,Colima,0
01/11/2021,14/11/2021,10,Durango,0
01/11/2021,14/11/2021,11,Guanajuato,1
01/11/2021,14/11/2021,12,Guerrero,0
01/11/2021,14/11/2021,13,Hidalgo,0
01/11/2021,14/11/2021,14,Jalisco,0
01/11/2021,14/11/2021,15,EdoMex,0
01/11/2021,14/11/2021,16,Michoacán,0
01/11/2021,14/11/2021,17,Morelos,0
01/11/2021,14/11/2021,18,Nayarit,0
01/11/2021,14/11/2021,19,Nuevo León,0
01/11/2021,14/11/2021,20,Veracruz,0
01/11/2021,14/11/2021,20,Oaxaca,0
01/11/2021,14/11/2021,21,Puebla,0
01/11/2021,14/11/2021,22,Querétaro,0
01/11/2021,14/11/2021,23,Quintana Roo,0
01/11/2021,14/11/2021,24,San Luis Potosí,0
01/11/2021,14/11/2021,25,Sinaloa,0
01/11/2021,14/11/2021,26,Sonora,0
01/11/2021,14/11/2021,27,Tabasco,0
01/11/2021,14/11/2021,28,Tamaulipas,0
01/11/2021,14/11/2021,29,Tlaxcala,0
01/11/2021,14/11/2021,31,Yucatán,0
01/11/2021,14/11/2021,32,Zacatecas,0
18/10/2021,31/10/2021,1,Aguascalientes,1
18/10/2021,31/10/2021,2,Baja California,2
18/10/2021,31/10/2021,3,Baja California Sur,0
18/10/2021,31/10/2021,4,Campeche,1
18/10/2021,31/10/2021,5,Chiapas,0
18/10/2021,31/10/2021,6,Chihuahua,1
18/10/2021,31/10/2021,7,CDMX,0
18/10/2021,31/10/2021,8,Coahuila,1
18/10/2021,31/10/2021,9,Colima,1
18/10/2021,31/10/2021,10,Durango,0
18/10/2021,31/10/2021,11,Guanajuato,1
18/10/2021,31/10/2021,12,Guerrero,0
18/10/2021,31/10/2021,13,Hidalgo,0
18/10/2021,31/10/2021,14,Jalisco,1
18/10/2021,31/10/2021,15,EdoMex,0
18/10/2021,31/10/2021,16,Michoacán,0
18/10/2021,31/10/2021,17,Morelos,1
18/10/2021,31/10/2021,18,Nayarit,0
18/10/2021,31/10/2021,19,Nuevo León,0
18/10/2021,31/10/2021,20,Veracruz,0
18/10/2021,31/10/2021,20,Oaxaca,0
18/10/2021,31/10/2021,21,Puebla,0
18/10/2021,31/10/2021,22,Querétaro,1
18/10/2021,31/10/2021,23,Quintana Roo,0
18/10/2021,31/10/2021,24,San Luis Potosí,0
18/10/2021,31/10/2021,25,Sinaloa,0
18/10/2021,31/10/2021,26,Sonora,0
18/10/2021,31/10/2021,27,Tabasco,1
18/10/2021,31/10/2021,28,Tamaulipas,0
18/10/2021,31/10/2021,29,Tlaxcala,0
18/10/2021,31/10/2021,31,Yucatán,1
18/10/2021,31/10/2021,32,Zacatecas,0
04/10/2021,17/10/2021,1,Aguascalientes,1
04/10/2021,17/10/2021,2,Baja California,2
04/10/2021,17/10/2021,3,Baja California Sur,0
04/10/2021,17/10/2021,4,Campeche,1
04/10/2021,17/10/2021,5,Chiapas,0
04/10/2021,17/10/2021,6,Chihuahua,0
04/10/2021,17/10/2021,7,CDMX,1
04/10/2021,17/10/2021,8,Coahuila,1
04/10/2021,17/10/2021,9,Colima,1
04/10/2021,17/10/2021,10,Durango,0
04/10/2021,17/10/2021,11,Guanajuato,1
04/10/2021,17/10/2021,12,Guerrero,0
04/10/2021,17/10/2021,13,Hidalgo,1
04/10/2021,17/10/2021,14,Jalisco,1
04/10/2021,17/10/2021,15,EdoMex,1
04/10/2021,17/10/2021,16,Michoacán,1
04/10/2021,17/10/2021,17,Morelos,1
04/10/2021,17/10/2021,18,Nayarit,1
04/10/2021,17/10/2021,19,Nuevo León,1
04/10/2021,17/10/2021,20,Veracruz,1
04/10/2021,17/10/2021,20,Oaxaca,0
04/10/2021,17/10/2021,21,Puebla,1
04/10/2021,17/10/2021,22,Querétaro,1
04/10/2021,17/10/2021,23,Quintana Roo,0
04/10/2021,17/10/2021,24,San Luis Potosí,1
04/10/2021,17/10/2021,25,Sinaloa,0
04/10/2021,17/10/2021,26,Sonora,1
04/10/2021,17/10/2021,27,Tabasco,1
04/10/2021,17/10/2021,28,Tamaulipas,1
04/10/2021,17/10/2021,29,Tlaxcala,1
04/10/2021,17/10/2021,31,Yucatán,1
04/10/2021,17/10/2021,32,Zacatecas,0
20/09/2021,03/10/2021,1,Aguascalientes,1
20/09/2021,03/10/2021,2,Baja California,1
20/09/2021,03/10/2021,3,Baja California Sur,0
20/09/2021,03/10/2021,4,Campeche,1
20/09/2021,03/10/2021,5,Chiapas,0
20/09/2021,03/10/2021,6,Chihuahua,0
20/09/2021,03/10/2021,7,CDMX,1
20/09/2021,03/10/2021,8,Coahuila,1
20/09/2021,03/10/2021,9,Colima,2
20/09/2021,03/10/2021,10,Durango,1
20/09/2021,03/10/2021,11,Guanajuato,1
20/09/2021,03/10/2021,12,Guerrero,1
20/09/2021,03/10/2021,13,Hidalgo,1
20/09/2021,03/10/2021,14,Jalisco,1
20/09/2021,03/10/2021,15,EdoMex,1
20/09/2021,03/10/2021,16,Michoacán,1
20/09/2021,03/10/2021,17,Morelos,2
20/09/2021,03/10/2021,18,Nayarit,1
20/09/2021,03/10/2021,19,Nuevo León,1
20/09/2021,03/10/2021,20,Veracruz,1
20/09/2021,03/10/2021,20,Oaxaca,1
20/09/2021,03/10/2021,21,Puebla,1
20/09/2021,03/10/2021,22,Querétaro,1
20/09/2021,03/10/2021,23,Quintana Roo,1
20/09/2021,03/10/2021,24,San Luis Potosí,1
20/09/2021,03/10/2021,25,Sinaloa,0
20/09/2021,03/10/2021,26,Sonora,1
20/09/2021,03/10/2021,27,Tabasco,2
20/09/2021,03/10/2021,28,Tamaulipas,2
20/09/2021,03/10/2021,29,Tlaxcala,1
20/09/2021,03/10/2021,31,Yucatán,1
20/09/2021,03/10/2021,32,Zacatecas,1
06/09/2021,19/09/2021,1,Aguascalientes,2
06/09/2021,19/09/2021,2,Baja California,1
06/09/2021,19/09/2021,3,Baja California Sur,1
06/09/2021,19/09/2021,4,Campeche,2
06/09/2021,19/09/2021,5,Chiapas,0
06/09/2021,19/09/2021,6,Chihuahua,0
06/09/2021,19/09/2021,7,CDMX,1
06/09/2021,19/09/2021,8,Coahuila,1
06/09/2021,19/09/2021,9,Colima,2
06/09/2021,19/09/2021,10,Durango,1
06/09/2021,19/09/2021,11,Guanajuato,1
06/09/2021,19/09/2021,12,Guerrero,2
06/09/2021,19/09/2021,13,Hidalgo,2
06/09/2021,19/09/2021,14,Jalisco,1
06/09/2021,19/09/2021,15,EdoMex,2
06/09/2021,19/09/2021,16,Michoacán,1
06/09/2021,19/09/2021,17,Morelos,2
06/09/2021,19/09/2021,18,Nayarit,1
06/09/2021,19/09/2021,19,Nuevo León,2
06/09/2021,19/09/2021,20,Veracruz,2
06/09/2021,19/09/2021,20,Oaxaca,1
06/09/2021,19/09/2021,21,Puebla,2
06/09/2021,19/09/2021,22,Querétaro,2
06/09/2021,19/09/2021,23,Quintana Roo,1
06/09/2021,19/09/2021,24,San Luis Potosí,2
06/09/2021,19/09/2021,25,Sinaloa,1
06/09/2021,19/09/2021,26,Sonora,2
06/09/2021,19/09/2021,27,Tabasco,2
06/09/2021,19/09/2021,28,Tamaulipas,2
06/09/2021,19/09/2021,29,Tlaxcala,2
06/09/2021,19/09/2021,31,Yucatán,2
06/09/2021,19/09/2021,32,Zacatecas,1
23/08/2021,05/09/2021,1,Aguascalientes,2
23/08/2021,05/09/2021,2,Baja California,1
23/08/2021,05/09/2021,3,Baja California Sur,1
23/08/2021,05/09/2021,4,Campeche,2
23/08/2021,05/09/2021,5,Chiapas,0
23/08/2021,05/09/2021,6,Chihuahua,1
23/08/2021,05/09/2021,7,CDMX,2
23/08/2021,05/09/2021,8,Coahuila,1
23/08/2021,05/09/2021,9,Colima,3
23/08/2021,05/09/2021,10,Durango,2
23/08/2021,05/09/2021,11,Guanajuato,1
23/08/2021,05/09/2021,12,Guerrero,3
23/08/2021,05/09/2021,13,Hidalgo,3
23/08/2021,05/09/2021,14,Jalisco,2
23/08/2021,05/09/2021,15,EdoMex,2
23/08/2021,05/09/2021,16,Michoacán,2
23/08/2021,05/09/2021,17,Morelos,2
23/08/2021,05/09/2021,18,Nayarit,2
23/08/2021,05/09/2021,19,Nuevo León,3
23/08/2021,05/09/2021,20,Veracruz,2
23/08/2021,05/09/2021,20,Oaxaca,2
23/08/2021,05/09/2021,21,Puebla,3
23/08/2021,05/09/2021,22,Querétaro,2
23/08/2021,05/09/2021,23,Quintana Roo,2
23/08/2021,05/09/2021,24,San Luis Potosí,2
23/08/2021,05/09/2021,25,Sinaloa,1
23/08/2021,05/09/2021,26,Sonora,2
23/08/2021,05/09/2021,27,Tabasco,3
23/08/2021,05/09/2021,28,Tamaulipas,3
23/08/2021,05/09/2021,29,Tlaxcala,2
23/08/2021,05/09/2021,31,Yucatán,1
23/08/2021,05/09/2021,32,Zacatecas,2
09/08/2021,22/08/2021,1,Aguascalientes,1
09/08/2021,22/08/2021,2,Baja California,1
09/08/2021,22/08/2021,3,Baja California Sur,2
09/08/2021,22/08/2021,4,Campeche,1
09/08/2021,22/08/2021,5,Chiapas,0
09/08/2021,22/08/2021,6,Chihuahua,1
09/08/2021,22/08/2021,7,CDMX,2
09/08/2021,22/08/2021,8,Coahuila,1
09/08/2021,22/08/2021,9,Colima,3
09/08/2021,22/08/2021,10,Durango,2
09/08/2021,22/08/2021,11,Guanajuato,1
09/08/2021,22/08/2021,12,Guerrero,3
09/08/2021,22/08/2021,13,Hidalgo,2
09/08/2021,22/08/2021,14,Jalisco,3
09/08/2021,22/08/2021,15,EdoMex,2
09/08/2021,22/08/2021,16,Michoacán,2
09/08/2021,22/08/2021,17,Morelos,1
09/08/2021,22/08/2021,18,Nayarit,3
09/08/2021,22/08/2021,19,Nuevo León,3
09/08/2021,22/08/2021,20,Veracruz,2
09/08/2021,22/08/2021,20,Oaxaca,2
09/08/2021,22/08/2021,21,Puebla,2
09/08/2021,22/08/2021,22,Querétaro,2
09/08/2021,22/08/2021,23,Quintana Roo,2
09/08/2021,22/08/2021,24,San Luis Potosí,2
09/08/2021,22/08/2021,25,Sinaloa,3
09/08/2021,22/08/2021,26,Sonora,2
09/08/2021,22/08/2021,27,Tabasco,1
09/08/2021,22/08/2021,28,Tamaulipas,2
09/08/2021,22/08/2021,29,Tlaxcala,2
09/08/2021,22/08/2021,31,Yucatán,1
09/08/2021,22/08/2021,32,Zacatecas,2
05/07/2021,18/07/2021,1,Aguascalientes,0
05/07/2021,18/07/2021,2,Baja California,0
05/07/2021,18/07/2021,3,Baja California Sur,2
05/07/2021,18/07/2021,4,Campeche,1
05/07/2021,18/07/2021,5,Chiapas,0
05/07/2021,18/07/2021,6,Chihuahua,1
05/07/2021,18/07/2021,7,CDMX,1
05/07/2021,18/07/2021,8,Coahuila,0
05/07/2021,18/07/2021,9,Colima,1
05/07/2021,18/07/2021,10,Durango,0
05/07/2021,18/07/2021,11,Guanajuato,0
05/07/2021,18/07/2021,12,Guerrero,0
05/07/2021,18/07/2021,13,Hidalgo,0
05/07/2021,18/07/2021,14,Jalisco,0
05/07/2021,18/07/2021,15,EdoMex,0
05/07/2021,18/07/2021,16,Michoacán,0
05/07/2021,18/07/2021,17,Morelos,0
05/07/2021,18/07/2021,18,Nayarit,0
05/07/2021,18/07/2021,19,Nuevo León,1
05/07/2021,18/07/2021,20,Veracruz,1
05/07/2021,18/07/2021,20,Oaxaca,0
05/07/2021,18/07/2021,21,Puebla,0
05/07/2021,18/07/2021,22,Querétaro,0
05/07/2021,18/07/2021,23,Quintana Roo,2
05/07/2021,18/07/2021,24,San Luis Potosí,0
05/07/2021,18/07/2021,25,Sinaloa,1
05/07/2021,18/07/2021,26,Sonora,1
05/07/2021,18/07/2021,27,Tabasco,2
05/07/2021,18/07/2021,28,Tamaulipas,2
05/07/2021,18/07/2021,29,Tlaxcala,0
05/07/2021,18/07/2021,31,Yucatán,2
05/07/2021,18/07/2021,32,Zacatecas,0
26/07/2021,08/08/2021,1,Aguascalientes,0
26/07/2021,08/08/2021,2,Baja California,1
26/07/2021,08/08/2021,3,Baja California Sur,2
26/07/2021,08/08/2021,4,Campeche,1
26/07/2021,08/08/2021,5,Chiapas,0
26/07/2021,08/08/2021,6,Chihuahua,1
26/07/2021,08/08/2021,7,CDMX,2
26/07/2021,08/08/2021,8,Coahuila,0
26/07/2021,08/08/2021,9,Colima,2
26/07/2021,08/08/2021,10,Durango,1
26/07/2021,08/08/2021,11,Guanajuato,1
26/07/2021,08/08/2021,12,Guerrero,2
26/07/2021,08/08/2021,13,Hidalgo,2
26/07/2021,08/08/2021,14,Jalisco,2
26/07/2021,08/08/2021,15,EdoMex,2
26/07/2021,08/08/2021,16,Michoacán,1
26/07/2021,08/08/2021,17,Morelos,1
26/07/2021,08/08/2021,18,Nayarit,2
26/07/2021,08/08/2021,19,Nuevo León,2
26/07/2021,08/08/2021,20,Veracruz,2
26/07/2021,08/08/2021,20,Oaxaca,2
26/07/2021,08/08/2021,21,Puebla,1
26/07/2021,08/08/2021,22,Querétaro,1
26/07/2021,08/08/2021,23,Quintana Roo,2
26/07/2021,08/08/2021,24,San Luis Potosí,1
26/07/2021,08/08/2021,25,Sinaloa,3
26/07/2021,08/08/2021,26,Sonora,1
26/07/2021,08/08/2021,27,Tabasco,1
26/07/2021,08/08/2021,28,Tamaulipas,2
26/07/2021,08/08/2021,29,Tlaxcala,1
26/07/2021,08/08/2021,31,Yucatán,1
26/07/2021,08/08/2021,32,Zacatecas,1
21/06/2021,04/07/2021,1,Aguascalientes,0
21/06/2021,04/07/2021,2,Baja California,0
21/06/2021,04/07/2021,3,Baja California Sur,2
21/06/2021,04/07/2021,4,Campeche,1
21/06/2021,04/07/2021,5,Chiapas,0
21/06/2021,04/07/2021,6,Chihuahua,1
21/06/2021,04/07/2021,7,CDMX,1
21/06/2021,04/07/2021,8,Coahuila,0
21/06/2021,04/07/2021,9,Colima,1
21/06/2021,04/07/2021,10,Durango,0
21/06/2021,04/07/2021,11,Guanajuato,0
21/06/2021,04/07/2021,12,Guerrero,0
21/06/2021,04/07/2021,13,Hidalgo,0
21/06/2021,04/07/2021,14,Jalisco,0
21/06/2021,04/07/2021,15,EdoMex,0
21/06/2021,04/07/2021,16,Michoacán,0
21/06/2021,04/07/2021,17,Morelos,0
21/06/2021,04/07/2021,18,Nayarit,0
21/06/2021,04/07/2021,19,Nuevo León,1
21/06/2021,04/07/2021,20,Veracruz,1
21/06/2021,04/07/2021,20,Oaxaca,0
21/06/2021,04/07/2021,21,Puebla,0
21/06/2021,04/07/2021,22,Querétaro,0
21/06/2021,04/07/2021,23,Quintana Roo,2
21/06/2021,04/07/2021,24,San Luis Potosí,0
21/06/2021,04/07/2021,25,Sinaloa,1
21/06/2021,04/07/2021,26,Sonora,1
